run_id,track,context,fold_id,feature_name,mean_abs_shap,mean_signed_shap,rank,n_obs
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_capacity_bucket__small,0.0005839445452543949,0.00047948808383797825,17,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_hours_since_event_clip,0.0004805280856962316,-1.8604422867292015e-05,18,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_temp_c,0.0004085459517235673,-1.3360784232404088e-05,19,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_temp_c_sq,0.00036557088580063473,2.0446051451769274e-05,20,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_wind_speed_ms,0.000349047397659564,4.044098177728625e-05,21,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_kathedraal,0.00034184638073778595,-0.0001854479375374823,22,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_wind_gusts_ms,0.0003413962991762591,1.1768902065989129e-05,23,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_tinel,0.0003378405095449763,-0.0003205141392815795,24,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_month_sin,0.0003203118363504061,-4.3914374202983985e-06,25,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_wind_x_season__lente,0.0003112071325527122,-2.780811121478931e-05,26,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_temp_x_season__lente,0.00029574056217109636,3.0802904231926564e-06,27,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_month_cos,0.0002883823870032594,6.084062188887621e-05,28,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_day_class_5__weekday_regular,0.00028152501923429653,-7.567405384963447e-06,29,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_is_weekend,0.00024543288741055814,8.969041915121531e-05,30,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_event_proximity_clip,0.00024091794097293718,1.6631517854105087e-06,31,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_sun_duration_ratio,0.00023611555558237783,2.1225746176081123e-05,32,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_temp_x_season__winter,0.0002357746016508946,4.1968415434277394e-05,33,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_wind_x_season__winter,0.0002344430974701887,1.3202399607503844e-05,34,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_wind_x_season__herfst,0.00019599478997347737,-2.4395663931444872e-05,35,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_lamot,0.00019191662296880196,-7.592011256697616e-05,36,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_hours_to_event_clip,0.0001856652738932165,3.2273793597555504e-06,37,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_tier_is_vesten,0.00017611928807620216,0.00010964784635122234,38,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_temp_x_season__herfst,0.00014624377134403522,1.7360772762978452e-07,39,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_is_school_vacation,0.00014124934456511922,6.892950282579719e-07,40,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_event_x_tier_centrum,0.00012578197749835209,-2.7008674689015322e-05,41,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_day_class_5__weekend_regular,0.00010352039285422345,-1.6169298604291188e-06,42,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_precip_x_season__lente,0.00010325608060179714,-2.9601564317487908e-05,43,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_hoogstraat,0.00010257937765366983,8.286725697476588e-05,44,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_wind_x_season__zomer,9.740214593005188e-05,1.9581903396706347e-05,45,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_event_window_post_24h,9.492169377807298e-05,-1.784894063309148e-06,46,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_precip_mm,9.376346153662418e-05,1.4622488030770137e-05,47,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_is_national_holiday,7.731633815433128e-05,1.6718989552272435e-07,48,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_event_window_pre_24h,7.41713040069067e-05,8.338833223403953e-06,49,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_temp_x_season__zomer,7.353585560451342e-05,-1.0889377682056567e-05,50,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_vacation_x_tier_centrum,7.273737375544816e-05,8.627541614839736e-06,51,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_precip_x_season__winter,6.453721377244974e-05,2.0682943413567278e-05,52,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_kermis_day,5.2297001231190616e-05,-2.2257833379063197e-06,53,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_precip_x_season__herfst,4.83426079842767e-05,-1.6034980586278774e-05,54,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_day_class_5__school_vacation,4.714004162996613e-05,-9.303035323185587e-06,55,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_event_scale_max,3.582763957311551e-05,2.727614475852875e-06,56,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_capacity_bucket__large,3.447262771787603e-05,-1.1055778075615475e-05,57,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_football_kickoff_hour_cos,3.3555929185910655e-05,1.0976233799444051e-05,58,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_precip_bin__light,3.326514313281638e-05,1.3225997439661798e-06,59,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_n_concurrent_events,3.3049936429296696e-05,-8.667452257360488e-06,60,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_is_any_holiday,3.2135083297856836e-05,7.836724405398543e-07,61,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_holiday_x_tier_centrum,2.969207994650653e-05,-2.2120994700149988e-05,62,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_season__lente,2.7355284447355652e-05,-3.3599847801548472e-06,63,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_festival_day,2.6198773071553654e-05,-2.197604878338966e-05,64,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_football_kickoff_hour_sin,2.5159681484723393e-05,4.440378442613496e-06,65,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_event_scale_is_large,2.3645946836206002e-05,-2.289437825894911e-06,66,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_precip_bin__moderate,2.3219564208989457e-05,-6.2990357921367395e-06,67,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_other_day,2.303043952868479e-05,-2.1438764381895548e-06,68,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_day_class_5__holiday,2.270064409865194e-05,1.6563230081089885e-06,69,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_bruul,2.2495119117057964e-05,1.4706672595605036e-05,70,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_season__winter,2.2394479510148676e-05,1.0232263117828353e-06,71,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_precip_bin__dry,2.2251792694030944e-05,-5.435873980772908e-07,72,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_sport_day,2.1424664529058846e-05,3.219657171281026e-06,73,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_season__herfst,2.0390175267154227e-05,-2.0270080809896004e-06,74,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_football_day,1.796478181513935e-05,2.974787081864917e-06,75,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_tier_is_rand,1.6881582083285428e-05,-1.6490247358959839e-06,76,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_carnival_day,1.4494103434042256e-05,-3.0094298201366464e-06,77,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_keerdok,1.4306797998372122e-05,2.599500798945035e-06,78,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_day_class_5__event_day,1.3845657978241804e-05,-6.877303137967684e-06,79,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_high_wind_speed,1.3757899899505207e-05,6.467528221964898e-06,80,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_event_day,1.1477893161904407e-05,9.86016744939262e-07,81,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_has_football_kickoff,1.1123270385762103e-05,7.046255875872032e-06,82,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_n_concurrent_events_capped,1.048349588601782e-05,1.5544778084108231e-06,83,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_season__zomer,8.514081398501897e-06,-2.6838680425134487e-06,84,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_procession_day,8.149801080880756e-06,-3.2542136528390727e-07,85,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_high_wind_gust,7.791963843391298e-06,1.0193823404271477e-06,86,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,t_is_other_holiday,7.667548594194578e-06,2.1614937597485284e-06,87,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_is_markt_day,6.229926921691199e-06,2.6411072679645852e-06,88,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_int_precip_x_season__zomer,5.556663031115093e-06,4.730486762365221e-06,89,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,e_precip_bin__heavy,1.5467033429581914e-06,1.2556390511342736e-08,90,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_maarten,0.0,0.0,91,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_2,cv_fold_2,s_parking_id__p_komet,0.0,0.0,92,8065
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,l_occ_lag_1h,0.1802361620584155,0.04515213412162983,1,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,l_occ_lag_168h,0.023633093101173945,0.004473102354455117,2,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,l_occ_lag_24h,0.01763750985024434,0.0027205426808662955,3,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_hour_cos,0.005347989515568341,0.0010958836935390179,4,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_hour_sin,0.0038539493587350774,-0.0013634006100966508,5,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_log_total_capacity,0.002872624836776301,-0.0007725400962400437,6,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_parking_id__p_grote_markt,0.002746494543286843,-0.0015968120263600537,7,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,l_occ_lag_delta_1h_24h,0.0022725306086339857,0.0008236817000047212,8,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_capacity_bucket__medium,0.0013740083703186047,-3.590950239305612e-05,9,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_parking_id__p_tinel,0.001307502661818447,0.0004077929808066556,10,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_capacity_bucket__small,0.001070617041817279,0.0006831322479469437,11,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_sun_intensity_log1p,0.0010170425412388399,0.00014142284354444373,12,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_weekday_cos,0.0009566064229910388,-1.5579052422642986e-05,13,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_parking_id__p_kathedraal,0.0008807252744196534,0.00010941341049741276,14,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_weekday_sin,0.0008704419483113016,-8.78669548267339e-05,15,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,l_occ_lag_delta_24h_168h,0.0006898377243438279,7.829794667806596e-05,16,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_is_2020_regime,0.0005648578385466392,-0.00023223578688425083,17,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_month_sin,0.0004660260319048522,-6.927441176998657e-05,18,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_tier_is_centrum,0.00042013769146656934,0.0003276049050233187,19,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_tier_is_vesten,0.0003875340334884245,0.00020962088624935183,20,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_wind_gusts_ms,0.0003504756966756399,-6.205733096850001e-05,21,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_wind_speed_ms,0.0003460636497170717,-6.769584976287483e-05,22,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_temp_c_sq,0.0003405853744750369,6.641662396169812e-06,23,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_temp_x_season__winter,0.0003196067338892932,-7.214206908439565e-05,24,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_wind_x_season__winter,0.0002943056966967641,-9.96044360301535e-05,25,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_temp_c,0.0002938356068102566,3.547757914436119e-05,26,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_hours_since_event_clip,0.00024737612277750225,-2.3425043245628355e-05,27,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_temp_x_season__herfst,0.00023990421961281086,-5.329362990573318e-05,28,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_wind_x_season__herfst,0.00023797622519352072,1.6720899266169653e-05,29,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_month_cos,0.00022973957484999464,9.618905009694637e-06,30,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_parking_id__p_lamot,0.00022319201586933245,-0.00019421551395023485,31,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_temp_x_season__lente,0.000219661858210764,4.37861405501879e-05,32,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_hours_to_event_clip,0.00019943040350509824,-5.425693783328005e-05,33,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_event_proximity_clip,0.0001950246429574656,-2.0181257180452392e-05,34,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_day_class_5__weekday_regular,0.00019294885072863055,-7.5063777819937e-05,35,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_sun_duration_ratio,0.00019100724506743229,-1.1057298744687335e-05,36,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_wind_x_season__lente,0.00017047199535573065,2.1994207838257557e-05,37,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_is_weekend,0.00014960148615836548,-5.78611646714777e-06,38,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_day_class_5__weekend_regular,0.00012376380623271664,-5.189642356240869e-05,39,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_precip_mm,0.00010935234727231207,1.88510168625029e-05,40,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_is_school_vacation,9.907245859868752e-05,-2.4855085649085075e-05,41,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_parking_id__p_hoogstraat,9.30251719205512e-05,7.716521829006731e-05,42,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_wind_x_season__zomer,8.717753312462734e-05,1.3719989556945848e-05,43,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_precip_x_season__winter,8.553167465024498e-05,3.4022554002233134e-05,44,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_event_window_pre_24h,8.234536015183155e-05,7.308839346170537e-07,45,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_is_national_holiday,8.15148298152405e-05,-4.456146002486548e-06,46,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_vacation_x_tier_centrum,8.124381513395288e-05,-3.3675853236376584e-05,47,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_event_x_tier_centrum,8.005771329176155e-05,1.257100208232243e-05,48,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_event_window_post_24h,7.305985207555353e-05,9.614997021960998e-06,49,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_temp_x_season__zomer,7.173144265976219e-05,2.107408962157453e-06,50,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_precip_x_season__herfst,6.344696240337679e-05,1.4138334128385061e-05,51,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_day_class_5__school_vacation,5.38088074140599e-05,-1.7634530305937517e-05,52,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_parking_id__p_bruul,5.376538131587224e-05,3.355648634897638e-05,53,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_precip_x_season__lente,5.164245461082061e-05,-1.1437470778047297e-06,54,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_season__winter,4.876795945705664e-05,-2.2016097060184922e-05,55,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_is_festival_day,4.773846898726512e-05,-1.3372785680723523e-05,56,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_n_concurrent_events,3.8640552733399946e-05,-2.1024636542529245e-05,57,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_football_kickoff_hour_sin,3.508634823109701e-05,-2.7641450287372806e-06,58,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_capacity_bucket__large,3.463463428952244e-05,1.8115224951355695e-05,59,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_event_scale_max,3.378752876163549e-05,-4.07622222691345e-06,60,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_precip_bin__light,3.376438165807214e-05,-2.4550834039896063e-05,61,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_is_kermis_day,3.128050781396797e-05,5.7480013829789016e-06,62,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_is_other_day,2.3416618331478258e-05,-4.7682428278759106e-07,63,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_is_any_holiday,2.319929121349832e-05,2.3038049978536043e-06,64,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_event_scale_is_large,2.301459699038615e-05,-2.061334194623329e-06,65,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_day_class_5__holiday,2.2856452632005762e-05,-1.3312970838777467e-05,66,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_football_kickoff_hour_cos,2.2282451446168576e-05,-4.3246270500562275e-06,67,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_season__lente,2.1313458200089223e-05,-9.879768192735154e-07,68,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_parking_id__p_keerdok,2.1020944103048146e-05,-1.8790273456132397e-05,69,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_season__herfst,1.9982386546335098e-05,-3.4425444299773703e-06,70,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_is_football_day,1.943725500515571e-05,3.742769788847336e-06,71,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_is_high_wind_speed,1.9171921915262338e-05,-1.3877840914658612e-05,72,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_n_concurrent_events_capped,1.9077670820697402e-05,-9.449000077212307e-06,73,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_precip_bin__dry,1.8671565781540726e-05,-2.573833750613187e-06,74,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_holiday_x_tier_centrum,1.8468622707022404e-05,-1.9155937565483333e-06,75,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_is_sport_day,1.8212479080619998e-05,1.9351894119662316e-06,76,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_has_football_kickoff,1.8045557573817914e-05,3.712841807804547e-06,77,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_season__zomer,1.772066943289095e-05,-2.7047414144442463e-07,78,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_precip_bin__moderate,1.7505265861883658e-05,-3.4162324334774875e-06,79,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_tier_is_rand,1.6595583348381955e-05,-1.2202060582111049e-05,80,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_is_other_holiday,1.538853865337193e-05,-4.622114996328707e-07,81,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_is_procession_day,1.2574240255797797e-05,1.5557724411671879e-06,82,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_parking_id__p_maarten,1.1052524308053296e-05,-9.728299015438545e-06,83,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_is_high_wind_gust,1.100390061386667e-05,-5.5307740965369135e-06,84,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_is_carnival_day,1.0512192279815507e-05,-5.250197477347453e-06,85,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,t_day_class_5__event_day,9.14626872981704e-06,2.518823196034987e-06,86,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_is_markt_day,8.213701832341201e-06,-4.1278540984879393e-07,87,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_precip_bin__heavy,6.316163679488013e-06,-9.348480308515478e-07,88,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_parking_id__p_komet,5.481534682246072e-06,3.2341456680242105e-06,89,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_is_event_day,5.3327430526454684e-06,-9.511239619836306e-07,90,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,e_int_precip_x_season__zomer,5.011701127727222e-06,1.7512700072671553e-06,91,10000
F3_rf_90_d12_l2,forecast,fold_cv_fold_3,cv_fold_3,s_parking_id__p_veemarkt,0.0,0.0,92,10000
